Name,에너지,에너지,에너지,에너지,에너지,에너지,에너지,에너지,에너지,에너지,소재,소재,소재,소재,소재,소재,소재,소재,소재,소재,산업재,산업재,산업재,산업재,산업재,산업재,산업재,산업재,산업재,산업재,경기관련소비재,경기관련소비재,경기관련소비재,경기관련소비재,경기관련소비재,경기관련소비재,경기관련소비재,경기관련소비재,경기관련소비재,경기관련소비재,필수소비재,필수소비재,필수소비재,필수소비재,필수소비재,필수소비재,필수소비재,필수소비재,필수소비재,필수소비재,건강관리,건강관리,건강관리,건강관리,건강관리,건강관리,건강관리,건강관리,건강관리,건강관리,금융,금융,금융,금융,금융,금융,금융,금융,금융,금융,IT,IT,IT,IT,IT,IT,IT,IT,IT,IT,커뮤니케이션서비스,커뮤니케이션서비스,커뮤니케이션서비스,커뮤니케이션서비스,커뮤니케이션서비스,커뮤니케이션서비스,커뮤니케이션서비스,커뮤니케이션서비스,커뮤니케이션서비스,커뮤니케이션서비스,유틸리티,유틸리티,유틸리티,유틸리티,유틸리티,유틸리티,유틸리티,유틸리티,유틸리티,유틸리티
D A T E,종가지수,시가총액,거래대금,P/E(Fwd.12M),P/E(FY0),차입공매도금액,"EPS(Fwd.12M, 지배)",개인 순매수대금(일간),외국인총합계순매수대금(일간),기관 순매수대금(일간),종가지수,시가총액,거래대금,P/E(Fwd.12M),P/E(FY0),차입공매도금액,"EPS(Fwd.12M, 지배)",개인 순매수대금(일간),외국인총합계순매수대금(일간),기관 순매수대금(일간),종가지수,시가총액,거래대금,P/E(Fwd.12M),P/E(FY0),차입공매도금액,"EPS(Fwd.12M, 지배)",개인 순매수대금(일간),외국인총합계순매수대금(일간),기관 순매수대금(일간),종가지수,시가총액,거래대금,P/E(Fwd.12M),P/E(FY0),차입공매도금액,"EPS(Fwd.12M, 지배)",개인 순매수대금(일간),외국인총합계순매수대금(일간),기관 순매수대금(일간),종가지수,시가총액,거래대금,P/E(Fwd.12M),P/E(FY0),차입공매도금액,"EPS(Fwd.12M, 지배)",개인 순매수대금(일간),외국인총합계순매수대금(일간),기관 순매수대금(일간),종가지수,시가총액,거래대금,P/E(Fwd.12M),P/E(FY0),차입공매도금액,"EPS(Fwd.12M, 지배)",개인 순매수대금(일간),외국인총합계순매수대금(일간),기관 순매수대금(일간),종가지수,시가총액,거래대금,P/E(Fwd.12M),P/E(FY0),차입공매도금액,"EPS(Fwd.12M, 지배)",개인 순매수대금(일간),외국인총합계순매수대금(일간),기관 순매수대금(일간),종가지수,시가총액,거래대금,P/E(Fwd.12M),P/E(FY0),차입공매도금액,"EPS(Fwd.12M, 지배)",개인 순매수대금(일간),외국인총합계순매수대금(일간),기관 순매수대금(일간),종가지수,시가총액,거래대금,P/E(Fwd.12M),P/E(FY0),차입공매도금액,"EPS(Fwd.12M, 지배)",개인 순매수대금(일간),외국인총합계순매수대금(일간),기관 순매수대금(일간),종가지수,시가총액,거래대금,P/E(Fwd.12M),P/E(FY0),차입공매도금액,"EPS(Fwd.12M, 지배)",개인 순매수대금(일간),외국인총합계순매수대금(일간),기관 순매수대금(일간)
2018-01-29,"5,850.89","42,531,174.63","307,812.82",7.42,11.86,"7,068.81","20,598","-129,054.37","55,288.86","73,039.86","4,030.59","180,314,361.62","1,132,021.04",9.74,16.36,"42,144.96","11,277","-105,273.35","50,061.14","54,772.57","2,006.78","240,887,584.50","2,250,813.92",12.39,140.03,"85,353.25","4,239","-189,469.46","45,560.07","142,310.63","3,600.43","292,636,910.94","2,222,752.23",12.52,13.36,"76,595.76","10,373","62,018.87","4,547.28","-51,578.44","6,343.21","69,319,331.61","296,565.01",13.68,16.16,"8,764.93","9,934","-2,229.10","-4,470.91","6,472.32","7,445.04","206,298,282.88","4,224,340.58",55.65,95.68,"167,051.72","9,671","-18,924.40","35,092.31","-16,838.05","1,991.15","212,074,819.93","1,186,606.49",8.78,11.94,"24,908.61","3,546","-43,065.80","6,894.12","33,226.31","2,175.66","640,577,998.78","4,763,922.82",7.74,21.11,"193,017.43","38,664","-109,201.10","23,122.71","72,361.06",284.87,"37,089,754.30","107,278.67",8.46,12.66,"3,389.31","6,023","19,243.24","6,072.41","-26,033.26","1,050.47","35,849,932.09","75,707.25",6.94,5.12,"3,526.09","6,233","-6,740.91","10,851.31","-3,138.66"
2018-01-30,"5,853.11","42,623,876.89","231,964.32",7.42,11.88,"8,041.17","20,598","-42,068.84","12,653","25,992.52","3,974.82","178,165,870.70","1,052,026.45",9.74,16.16,"42,936.93","11,277","3,580.75","13,961.49","-19,308.85","1,988.01","238,816,913.96","2,050,262.49",12.39,138.97,"77,223.07","4,239","-13,705.20","-11,883.93","25,819.48","3,574.41","290,317,016.26","1,787,639.59",12.52,13.26,"71,597.83","10,373","62,394.89","-6,469.46","-36,176.35","6,302.32","68,926,677.46","352,136.46",13.68,16.08,"11,453.07","9,934","25,249.66","-15,946.46","-8,626.49","7,452.20","206,842,274.33","4,760,445.93",55.65,95.92,"214,805.49","9,671","64,612.77","12,420.77","-73,678.57","1,984.90","210,945,105.52","1,537,604.07",8.78,11.88,"21,269.49","3,546","2,331.95","3,337.50","-3,228.65","2,128.05","626,916,464.16","4,438,021.24",7.74,20.66,"238,377.59","38,664","445,026.26","-181,864.93","-276,167.45",284.71,"37,072,457.03","111,530.36",8.46,12.65,"1,518.64","6,023","15,099.37","-2,773.59","-11,902.72","1,042.46","35,595,219.35","84,776.03",6.94,5.08,"1,953.11","6,233","1,285.94","13,403.75","-14,702.95"
2018-01-31,"5,739.02","41,823,186.78","178,232.50",7.42,11.66,"8,189.93","20,598","17,041.59","-12,151.30","-5,039.61","3,959.49","177,484,688.22","1,099,530.85",9.74,16.09,"48,485.65","11,277","12,619.81","5,229.32","-19,990.60","1,980.53","237,720,384.29","1,684,778.28",12.39,138.46,"101,532.39","4,239","6,013.77","-53,621.94","40,944.57","3,593.50","291,452,675.33","2,036,187.42",12.52,13.31,"96,802.49","10,373","-26,691.50","27,328.04","8,201.25","6,250.35","68,279,897.08","395,993.91",13.68,15.92,"12,911.81","9,934","35,111.55","-17,888.16","-16,145.54","7,303.57","203,576,271.68","3,346,587.15",55.65,94.4,"141,874.60","9,671","157,295.94","-140,719.78","-22,835.59","1,997.29","212,645,936.12","1,521,503.35",8.78,11.98,"34,328.53","3,546","-49,499.78","33,990.63","13,002.97","2,127.60","627,245,407.12","7,584,533.53",7.74,20.67,"208,131.89","38,664","803,593.88","-679,952.53","-170,008.68",281.98,"36,719,512.26","148,435.67",8.46,12.53,"1,595.52","6,023","25,275.22","-8,804.21","-16,811.63","1,036.08","35,378,941.76","99,084.24",6.94,5.05,"2,875.80","6,233","8,209.67","5,381.73","-13,532.35"
2018-02-01,"5,774.97","42,089,935.26","151,525.76",7.42,11.73,"10,299.08","20,598","-15,935.90","-1,503.73","17,349.70","3,984.23","178,406,825.42","1,218,628.26",9.74,16.18,"69,595.58","11,277","-32,422.61","-44,253.58","81,074.56","1,990.79","238,753,263.31","1,471,443.62",12.39,138.99,"69,546.09","4,239","-88,419.16","-21,545.24","114,209.41","3,619.61","293,910,646.48","2,449,123.11",12.52,13.43,"64,351.83","10,373","-184,590.78","79,897.22","113,618.11","6,308.23","68,880,062","333,772.78",13.68,16.03,"12,766.85","9,934","-18,573.60","7,141.87","12,385.56","7,064.11","197,555,765.06","3,330,761.55",55.65,91.61,"257,228.60","9,671","204,524.07","-260,995.24","58,760.74","1,987.08","211,967,788.84","1,635,822.09",8.78,11.94,"24,485.69","3,546","-25,472.63","15,450.16","14,710.48","2,130.32","629,533,306.30","5,409,409.16",7.74,20.74,"134,451.74","38,664","332,934.79","-225,909.36","-137,954.80",279.56,"36,412,772.62","121,734.24",8.46,12.43,"4,435.32","6,023","29,363.83","-22,052.09","-8,673.91","1,043.47","35,614,229.01","75,132.72",6.94,5.08,"3,731.16","6,233","-5,107.07","12,061.72","-6,157.77"
2018-02-02,"5,649.40","41,256,032.86","113,102.79",7.63,11.5,"2,931.48","20,542","11,679.70","-3,923.51","-7,299.34","3,886.02","174,232,916.76","1,213,126.71",9.42,15.8,"44,943.33","11,361","109,706.93","-50,709.08","-61,783.78","1,966.10","235,712,736.02","1,735,630.66",12.08,137.26,"64,565.62","4,351","39,984.08","-44,831.43","11,342.69","3,632.02","294,674,187.80","2,526,277.08",12.59,13.47,"71,379.87","10,374","-149,620.20","27,768.79","127,685.51","6,221.94","68,002,817.28","330,465.55",13.49,15.77,"18,380.51","9,941","35,993.32","-21,228.26","-14,857.64","7,049.41","196,688,587","2,780,216.12",54.55,91.2,"200,641.21","9,488","151,974.71","-188,239.47","33,143","1,980.77","210,970,584.84","1,609,092.11",8.72,11.88,"24,375.09","3,486","-32,753.80","44,522.92","-10,630.22","2,060.62","609,446,517.13","5,365,652.49",7.47,20.08,"129,629.57","37,917","831,437.40","-504,596.03","-342,138.44",280,"36,473,751.97","92,852.61",8.37,12.45,"4,492.40","5,950","6,000","-6,104.76",599.02,"1,032.73","35,286,048.32","108,845.69",6.82,5.04,"4,165.01","6,265","-3,956.52","-1,913.99","6,307.51"
2018-02-05,"5,593.81","40,839,328.50","148,770.65",7.63,11.39,"9,456.70","20,542","-16,458.14","-1,555.72","18,829.54","3,803.82","170,425,098.27","1,071,136.65",9.42,15.46,"47,835.50","11,361","55,351.94","-46,211.32","-6,791.87","1,922.99","230,986,852.95","1,598,066.32",12.08,134.53,"71,986.93","4,351","12,054.68","-20,077.91","12,396.39","3,552.03","288,230,855.53","2,548,031.15",12.59,13.17,"73,109.11","10,374","7,363.66",-685.67,"-4,057.59","6,128.85","66,840,611.62","402,606.16",13.49,15.51,"16,101.28","9,941","9,072.54","3,690.17","-12,682.92","6,671.62","186,795,792.02","3,330,705.38",54.55,86.61,"220,783.89","9,488","229,221.99","-199,366.94","-31,215.71","1,985.73","210,921,970.36","1,127,109.50",8.72,11.88,"25,409.95","3,486","-84,888.54","46,747.31","40,566.68","2,033.78","600,761,301.45","4,647,399.37",7.47,19.8,"162,421.55","37,917","557,046.61","-465,285.76","-94,733.28",276.75,"36,027,494.73","96,168.75",8.37,12.3,"1,274.38","5,950","9,767.35","-5,085.05","-4,214.87","1,035.46","35,384,358.03","113,817.74",6.82,5.05,"3,706.07","6,265","-19,405.28","7,268.92","12,123.59"
2018-02-06,"5,471.11","39,989,412.72","166,427.33",7.63,11.15,"4,897.89","20,542","14,398.19","-22,126.63","7,070.72","3,773.05","169,158,632.05","1,443,690.48",9.42,15.35,"73,601.88","11,361","9,020.88","-47,213.73","33,871.33","1,889.11","226,823,072.19","1,952,123.16",12.08,132,"104,815.16","4,351",-290.32,"-27,885.47","34,252.12","3,509.16","284,774,134.67","2,266,906.15",12.59,13.01,"87,439.25","10,374","-53,762.08","23,599.40","29,290.90","6,087.41","66,306,607.82","389,315.73",13.49,15.39,"12,474.76","9,941","-19,793.01","16,976.24","4,279.35","6,684.06","187,096,650.48","4,996,603.38",54.55,86.76,"362,580.86","9,488","114,347.40","-110,509.43","-9,611.10","1,918.28","204,510,356.63","1,135,245.22",8.72,11.52,"43,371.76","3,486","32,447.94","-62,771.39","18,684.88","2,012.33","593,973,670.26","5,429,244.56",7.47,19.57,"158,014.42","37,917","-36,395.30","-36,409.28","67,010.06",272.17,"35,448,302.86","141,875.87",8.37,12.1,"2,685.08","5,950","19,612.40","-10,963.34","-9,106.03","1,020.97","34,880,076.41","88,231.01",6.82,4.98,"4,180.20","6,265","-1,297.05","-4,222.86","5,270.63"
2018-02-07,"5,351.15","39,033,619.86","128,142.90",7.63,10.88,"7,695.96","20,542","22,493.72","-1,278.73","-21,656.10","3,669.74","164,709,220.74","1,209,924.76",9.42,14.94,"47,232.28","11,361","112,049.18","-68,331.09","-43,373.22","1,840.24","221,197,829.48","1,506,745.35",12.08,128.73,"73,274.85","4,351","108,293.10","-36,252.16","-70,216.04","3,435.23","278,450,792.81","2,403,454.27",12.59,12.72,"111,671.99","10,374","145,885.50","-8,913.82","-139,711.62","6,053.21","65,810,106.65","657,038.64",13.49,15.28,"19,079.22","9,941","4,016.10","15,311.84","-19,825.23","6,359.69","178,233,775.45","4,341,672.01",54.55,82.63,"415,417.53","9,488","282,909.31","-201,575.41","-84,400.18","1,882.73","201,070,716.59","1,175,702.63",8.72,11.32,"25,385.85","3,486","61,405.61","7,857.07","-71,874.22","1,964.81","579,683,556.56","4,955,866.24",7.47,19.1,"173,193.55","37,917","367,646.56","-75,516.13","-291,020.25",265.21,"34,538,491.05","213,686.88",8.37,11.79,"9,354.42","5,950","52,215.94","-16,450","-36,003.98","1,014.70","34,632,971.41","75,456.55",6.82,4.95,"5,070.06","6,265","2,399.80","9,338.86","-10,972.24"
2018-02-08,"5,334.30","38,947,046.52","126,536",7.63,10.86,"4,045.52","20,542","8,133.52","7,220.27","-16,156.93","3,678.49","165,408,818.86","943,248.80",9.42,15.01,"44,297.24","11,361","12,488.89","-23,356.68","11,706.02","1,858.39","223,142,520.07","1,527,020.05",12.08,129.73,"89,265.75","4,351","69,284.13","-61,736.34","-4,360.59","3,475.74","281,792,875.86","2,030,397.42",12.59,12.88,"92,544.02","10,374","-69,076.36","13,981.94","59,543.80","6,028.61","65,668,878.43","445,935.31",13.49,15.24,"13,246.66","9,941","12,988.59","-14,307.49",-659.8,"6,635.12","185,347,967.96","5,138,871.85",54.55,85.95,"546,636.20","9,488","183,306.44","-18,916","-275,299.35","1,873.28","200,058,729.24","833,611.12",8.72,11.27,"22,458.71","3,486","29,616.67","-7,716.32","-26,406.53","1,988.89","585,882,053.89","4,542,482.70",7.47,19.31,"154,296.62","37,917","-187,587.60","231,703.79","-12,543.78",262.59,"34,179,846.51","172,927",8.37,11.66,"7,203.38","5,950","26,710.04","-12,964.88","-15,177.39","1,000.93","34,215,187.51","79,084.82",6.82,4.89,"2,420.03","6,265","18,254.23","-14,514.44","-4,768.34"
2018-02-09,"5,236.99","38,247,054.78","103,193.59",7.06,10.66,"4,949.68","20,532","1,053.95","-5,923.45","4,868.97","3,632.23","163,843,935.28","913,931.59",8.83,14.86,"36,406.61","11,331","-26,313.23","-1,906.90","26,486.20","1,819.76","218,680,798.90","1,401,605.19",11.29,127.38,"91,390.24","4,308","46,640.80","-68,245.59","17,064.84","3,400.52","275,998,743.08","1,772,126.26",11.8,12.6,"78,728.91","10,363","64,748.98","-49,402.24","-12,190.70","5,977.26","65,268,457.44","501,367.80",12.87,15.19,"18,642.30","9,891","-4,368.26","-7,854.83","10,497.77","6,621.74","184,500,845.63","4,362,143.54",51.27,85.55,"197,770.05","9,494","92,119.02","-152,239.46","48,754.43","1,831.71","195,458,545.22","797,329.94",8.06,11.01,"24,456.09","3,492","48,434.97","-28,555.70","-20,233.63","1,937.30","570,733,879.31","3,879,478.90",7.01,18.81,"131,687.84","37,549","329,304.92","-224,997.05","-116,889.20",258.81,"33,677,460.76","159,473.01",7.7,11.49,"6,222.88","5,955","27,212.64","-7,407.69","-20,238.99",991.58,"33,913,098.88","68,208.13",6.76,4.84,"1,688.88","6,064","-1,092.85","3,275.67","-2,350.90"
2018-02-12,"5,246.16","38,357,190.20","67,489.63",7.06,10.69,"2,472.60","20,532","4,803.34","-3,997.25","-1,130.79","3,677.21","165,472,740.73","778,636.71",8.83,15.01,"34,481.21","11,331","-6,483.74","-37,135.84","45,305.06","1,810.52","217,557,744.68","1,090,370.85",11.29,126.77,"64,981.08","4,308","87,739.84","-52,413.15","-41,142.13","3,368.81","273,313,613.27","1,403,912.21",11.8,12.47,"65,594.99","10,363","94,332.74","4,299.85","-97,822.75","6,002.24","65,222,019.47","326,981.67",12.87,15.24,"19,068.36","9,891","8,548.25","2,254.07","-10,248.85","6,732.74","188,117,929.89","3,587,009.29",51.27,87.07,"189,798.80","9,494","46,743.60","-79,906.23","44,516.13","1,879.38","199,860,755.28","677,008.04",8.06,11.26,"42,429.81","3,492","-29,291.34","5,420.85","23,897.54","1,968.07","579,795,594.98","3,371,993.22",7.01,19.11,"103,885.51","37,549","-6,832.13","-13,816.25","41,766.98",257.31,"33,506,889.36","148,471.75",7.7,11.43,"6,082.48","5,955","30,887.06","-5,069.13","-24,123.28",980.05,"33,525,414.15","53,053.11",6.76,4.79,"3,830.84","6,064","9,560.29",350.41,"-9,745.07"
2018-02-13,"5,312.98","38,735,762.35","91,390.53",7.06,10.8,"3,500.76","20,532","1,474.78","-6,455.57","5,049.46","3,638.20","163,803,435.41","817,066.22",8.83,14.85,"36,225.55","11,331","37,037.93","-22,481.76","-16,833.95","1,795.29","215,894,657.63","1,231,676.41",11.29,126.16,"71,161.83","4,308","129,159.62","-22,019.91","-113,851.19","3,312.12","268,944,316.11","1,575,074.58",11.8,12.28,"80,761.93","10,363","142,720.82","-2,513.44","-142,421.16","5,964.21","64,747,059.85","286,103.40",12.87,15.11,"20,601.96","9,891","26,052.59","3,909.48","-28,108.62","6,583.90","185,319,071.46","3,233,972.99",51.27,85.34,"106,361.22","9,494","48,887.76","-32,564.29","-4,636.06","1,867.52","198,528,326.71","987,283.65",8.06,11.18,"30,425.85","3,492","41,353.56","3,789.17","-48,089.61","2,020.45","594,545,421.71","4,173,920.14",7.01,19.59,"155,839.57","37,549","-453,870.23","344,815.78","120,279.12",257.81,"33,561,034.10","93,212.07",7.7,11.45,"2,184.90","5,955","22,794.81","-1,921.61","-21,860.74",966.36,"33,073,539.81","74,360.59",6.76,4.72,"4,667.15","6,064","17,091.67","-2,549.10","-15,013.39"
2018-02-14,"5,314.26","38,673,156.58","86,306.22",7.06,10.78,"2,810.56","20,757","5,829.88","-9,591.84","4,607.09","3,679.62","165,524,680","636,179.92",8.99,15.01,"25,848.10","11,381","-8,315.93","-19,984.57","29,084.48","1,816.57","218,307,407.09","1,032,238.38",11.29,127.58,"58,500.23","4,082","-13,977.18",332.75,"16,855.30","3,333.53","270,564,415.80","1,655,040.85",11.59,12.37,"81,067.51","10,354","27,670.20","6,168.56","-38,159.05","5,878.14","63,758,474.68","317,352.67",12.67,14.91,"27,741.75","9,935","38,559.36","-16,000.27","-26,148.01","6,797.57","191,072,323.63","3,028,075.52",54.66,88,"134,783.58","9,311","-117,316.66","96,969.69","45,241.06","1,865.93","198,459,463.45","584,297.69",8.16,11.18,"30,106.27","3,506","29,098.99","-24,293.40","-5,744.09","2,064.31","607,057,201.57","3,484,682.21",7.51,20.01,"106,299.91","37,716","-303,069.37","142,372.80","173,114.81",260.62,"33,937,187.46","77,079.34",7.77,11.58,"1,007.21","5,955","14,983.17","-9,858.02","-5,298.21",957.91,"32,795,094.35","84,392",8.19,4.68,"5,586.50","4,827","12,937.99","1,587.07","-14,682.12"
2018-02-19,"5,504.58","40,177,028.76","109,300.98",7.06,11.2,"3,991.42","20,757","-19,105.62","1,406.61","15,627.90","3,748.50","168,725,154.41","777,502.44",8.99,15.26,"31,010.49","11,381","-85,502.09","46,348.14","38,726.96","1,857.73","222,852,106.41","1,211,331.73",11.29,130.12,"49,220.17","4,082","-91,113.83","8,840.40","83,096.58","3,377.48","274,005,310.91","1,311,715.65",11.59,12.52,"62,348.36","10,354","-25,835.77","42,467.59","-15,933.49","5,922.93","64,383,318.54","228,796.56",12.67,15.07,"12,730.76","9,935","8,101.26",133.82,"16,077.09","6,979.86","195,251,092.17","3,081,908.54",54.66,89.93,"186,857.62","9,311","-100,148.08","39,782.76","62,277.99","1,910.35","202,920,096.20","577,673.26",8.16,11.43,"22,961.30","3,506","-28,088.62","7,649.55","20,848.22","2,060.47","606,708,777.41","3,268,938.41",7.51,19.99,"97,434.25","37,716","-58,850.24","-5,821.57","65,526.53",262.89,"34,188,376.72","67,737.79",7.77,11.67,"1,412.31","5,955","11,366.19","-5,190.73","-6,214.52",967.82,"33,147,876.21","57,778.19",8.19,4.73,"5,331.68","4,827","1,610.51","6,316.50","-7,861.33"
2018-02-20,"5,461.11","39,878,019.54","70,646.15",7.06,11.12,"2,187.31","20,757","-2,284.18","2,526.32",-406.95,"3,727.44","167,900,140.64","630,825.75",8.99,15.18,"29,577.37","11,381","24,365.14","-11,866.19","-18,858.95","1,836.04","220,467,471.91","1,130,695.73",11.29,128.75,"50,050.77","4,082","42,106.52","-33,943.42","-7,922.78","3,344.37","271,317,335.46","1,119,151.30",11.59,12.4,"51,587.70","10,354","76,247.73","-8,651.28","-67,070.96","5,886.71","63,983,652.89","263,701.30",12.67,14.96,"16,567.21","9,935","35,052.06","-14,139.75","-22,212.87","6,849.18","191,871,180.80","3,195,008.74",54.66,88.36,"162,355.04","9,311","130,529.44","-95,214.39","-36,644.60","1,892.05","200,834,779.38","453,657.82",8.16,11.31,"17,674.52","3,506","24,383.18","6,300.51","-29,516.09","2,028.56","597,283,112.84","3,553,313.39",7.51,19.68,"119,207.40","37,716","161,330.80","42,528.18","-194,908.75",262.11,"34,103,789.47","58,158.32",7.77,11.64,"1,145.13","5,955","3,074.79","-1,774.89","-1,308.09",986.03,"33,738,724.63","69,659.42",8.19,4.82,"3,091.20","4,827","-13,343.99","4,210.01","9,304.43"
2018-02-21,"5,484.47","40,008,272.78","98,561.52",7.06,11.15,"4,985.19","20,757",248.03,"-11,722.81","11,528.89","3,733.94","168,069,866.33","782,784.28",8.99,15.19,"27,740.50","11,381","-30,918.70","6,150.48","23,825.62","1,841.47","221,276,959.15","1,048,485.39",11.29,129.18,"67,502.10","4,082","8,808.10",-987.22,448.1,"3,416.54","276,915,612.97","1,456,566.18",11.59,12.66,"65,474.83","10,354","-53,409.35","15,072.11","41,354.96","5,970.66","64,810,654.29","328,325.06",12.67,15.1,"20,017.92","9,935","-6,010.90","-14,100.35","20,266.82","6,917.11","194,143,312.87","2,498,535.33",54.66,89.68,"92,761.29","9,311","-52,015.66","15,280.07","48,525.66","1,893.76","201,401,365.10","908,319.27",8.16,11.34,"25,306.85","3,506",668.94,"3,526.57","-2,581.10","2,037.96","600,387,016.73","3,938,303.33",7.51,19.78,"96,736.74","37,716","-67,355.42","-28,735.96","114,708.26",262.91,"34,204,657.74","122,655.87",7.77,11.67,"2,652.45","5,955","8,660.57","-12,387.22","3,014.57",985.46,"33,737,738.85","71,755.81",8.19,4.82,"4,413.99","4,827",764.42,"-5,810.36","5,017.62"
2018-02-22,"5,396.96","39,308,407.74","109,266.88",7.06,10.96,"3,824.52","20,757","14,633.02","-11,070.89","-3,770.36","3,709.61","167,057,424.58","661,842.97",8.99,15.1,"25,820.76","11,381","30,186.82","1,747.01","-31,122.19","1,824.02","219,367,331.77","1,225,265.78",11.29,128.05,"60,226.49","4,082","55,032.38","-40,968.18","6,075.36","3,393.95","275,136,946.17","1,377,058.26",11.59,12.59,"72,324.22","10,354","46,680.81","-40,050.95","-8,981.02","5,998.98","65,008,847.90","277,986.93",12.67,15.16,"12,890.73","9,935","-4,235.70","-1,082.49","5,005.83","6,891.34","194,110,032.54","2,108,486.99",54.66,89.6,"110,743.97","9,311","-38,123.70","7,007.38","41,556.60","1,887.07","200,763,501.26","538,044.22",8.16,11.31,"30,858.49","3,506","10,046.60","10,789.28","-24,072.87","2,020.50","595,588,040.04","3,196,294.33",7.51,19.62,"100,396.12","37,716","149,455.55","-77,045.47","-66,857.97",259.41,"33,710,291.80","133,176.15",7.77,11.5,"3,891.37","5,955","29,109.75","-22,523.98","-7,336.89",975.25,"33,406,931.24","57,211.14",8.19,4.77,"3,602.38","4,827","6,882.23","-8,391.52","1,618.26"
2018-02-23,"5,554.07","40,427,896.58","96,359.32",7.38,11.27,"5,183.12","20,792","-24,837.67","12,415.16","12,995.49","3,772.81","169,827,616.55","840,139.81",9.25,15.36,"37,625.43","11,508","-60,493.31","15,755.59","47,378.01","1,855.14","223,145,018.04","1,194,495.19",11.5,123.35,"66,304.07","4,070","-106,147.76","39,699.19","68,337.76","3,437.80","278,444,613.94","1,434,251.42",12.03,12.75,"65,146.84","10,426","-35,868.32","21,010.87","15,335.41","6,055.56","65,638,798.93","236,353.07",13.06,15.3,"22,783.47","10,002","-20,995.60","-9,823.81","29,480.80","7,018.20","197,365,982.02","2,574,866.76",55.86,91.47,"109,691.98","9,425","-93,900.89","27,818.22","72,243.84","1,916.02","204,134,801.20","553,608.09",8.4,11.5,"35,449.07","3,477","-50,014.05","21,051.38","30,277.36","2,040.91","601,882,815.30","3,240,893.06",7.42,19.82,"93,266.04","38,695","-105,184.66","-11,130.11","131,613.47",260.18,"33,821,885.36","83,605.12",7.72,11.54,581.91,"5,955","7,674.64","-8,229.82",999.22,988.31,"33,846,082.94","59,873.99",8.51,4.79,"2,445.91","4,800","-11,721.31","1,620.32","11,368.61"
2018-02-26,"5,779.62","42,035,525.48","180,591.80",7.38,11.72,"8,397.73","20,792","-76,664.63","-7,491.28","83,985.58","3,807.65","171,172,073.67","739,560.85",9.25,15.49,"41,715.47","11,508","-63,921.66","24,141.71","51,388.06","1,850.89","222,666,506.30","1,168,708.46",11.5,122.9,"70,236.13","4,070","5,796.70","-29,915.64","22,509.50","3,454.72","279,608,192.23","1,650,987.71",12.03,12.81,"67,967.81","10,426","-37,119.60","-12,653.91","38,585.47","6,016.28","65,408,343.08","330,892.04",13.06,15.23,"33,257.96","10,002",459.33,"-2,830.83","2,061.43","7,107.45","199,905,727.03","2,374,338.03",55.86,92.64,"66,312.22","9,425","-174,264.13","79,439.67","118,613.66","1,902.85","202,954,183.70","570,950.85",8.4,11.43,"28,428.96","3,477","25,853.93","-52,732.88","32,457.38","2,038.15","600,946,253.90","3,142,386.52",7.42,19.79,"103,376.43","38,695","77,078.70","-120,175.69","57,168.32",259.71,"33,750,289.75","81,785.06",7.72,11.52,"2,236","5,955","10,164.23","-12,409.28","1,856.25",989.28,"33,882,566.48","71,915.71",8.51,4.79,"1,417.93","4,800","-7,956.97","-14,419.35","22,184.08"
2018-02-27,"5,728.25","41,696,159.78","111,883.05",7.38,11.62,"5,473.31","20,792","-21,403.77","-9,918.40","35,047.17","3,837.04","172,100,848.86","793,463.50",9.25,15.57,"32,514.66","11,508","-62,182.07","26,456.80","45,582.92","1,842.05","221,755,109.91","1,129,979.51",11.5,122.34,"73,021.25","4,070","53,861.08","-34,358.70","-19,195.42","3,440.68","278,577,869.13","1,264,505.09",12.03,12.76,"54,958.77","10,426","-19,380.31","27,162.14","-15,202.06","5,993.24","65,182,771.27","236,827.29",13.06,15.2,"12,768.05","10,002",790.2,"-7,859.28","8,025.40","7,211.06","202,371,598.82","3,111,283.78",55.86,93.83,"123,138.42","9,425","-108,432.29","55,768.84","64,929.24","1,883.72","200,626,184.67","533,647.32",8.4,11.3,"25,795.25","3,477","37,151.59","-32,223.20","-3,779.48","2,040.81","601,582,675.39","3,418,048.42",7.42,19.81,"106,822.06","38,695","-104,859.66","45,112.72","87,972.59",259.95,"33,788,830.82","68,674.08",7.72,11.53,"1,011.60","5,955","5,368.26","-8,472.85","1,983.01",977.1,"33,486,659.71","47,303.05",8.51,4.74,"1,200.11","4,800","7,826.87","-11,098.12","3,277.96"
